clothing_id,age_group,rating,recommended_ind,positive_feedback_count,division_name,category,review_date
820,55 to 64,5,1,0,General,Tops,4/12/17
945,25 to 34,5,1,1,General Petite,Tops,18/11/2017
1049,35 to 54,5,1,0,General,Bottoms,18/11/2017
1078,35 to 54,4,1,3,General Petite,Dresses,24/09/2017
863,35 to 54,5,1,0,General Petite,Tops,30/08/2017
1078,25 to 34,5,1,0,General Petite,Dresses,30/03/2017
1085,35 to 54,3,0,2,General,Dresses,1/6/17
960,25 to 34,4,1,1,General,Jackets,1/6/17
42,18 to 24,5,1,1,Initmates,Intimate,1/5/17
820,55 to 64,5,1,0,General,Tops,9/5/17
820,35 to 54,4,1,2,General,Tops,18/05/2017
1078,55 to 64,5,1,0,General Petite,Dresses,14/12/2017
820,35 to 54,5,1,0,General,Tops,25/01/2018
820,35 to 54,5,1,1,General,Tops,1/6/18
820,25 to 34,5,1,0,General,Tops,9/1/18
820,35 to 54,5,1,1,General,Tops,26/04/2018
1078,65+,5,1,0,General Petite,Dresses,4/5/18
945,65+,3,1,0,General Petite,Tops,27/01/2018
945,25 to 34,5,1,0,General Petite,Tops,31/07/2017
960,25 to 34,5,1,1,General,Jackets,1/8/17
995,18 to 24,5,1,0,General,Bottoms,26/07/2017
1084,35 to 54,4,1,4,General,Dresses,1/6/17
1084,35 to 54,4,1,1,General,Dresses,31/05/2017
825,35 to 54,3,0,0,General Petite,Tops,9/5/17
1078,35 to 54,5,1,2,General,Dresses,1/5/17
820,35 to 54,5,1,0,General,Tops,18/05/2017
1078,35 to 54,5,1,0,General,Dresses,30/03/2017
820,35 to 54,5,1,1,General,Tops,10/3/17
810,35 to 54,5,1,2,Initmates,Intimate,4/3/17
820,65+,5,1,0,General,Tops,21/07/2017
820,35 to 54,5,1,0,General,Tops,26/04/2018
960,25 to 34,4,1,1,General,Jackets,9/3/18
820,25 to 34,5,1,1,General,Tops,25/05/2018
1078,18 to 24,5,1,2,General,Dresses,26/05/2018
1049,35 to 54,5,1,0,General,Bottoms,25/07/2017
820,35 to 54,5,1,0,General,Tops,25/07/2017
1049,35 to 54,5,1,0,General,Bottoms,11/7/17
863,65+,5,1,0,General Petite,Tops,11/7/17
1085,55 to 64,5,1,6,General,Dresses,25/05/2018
820,25 to 34,5,1,0,General,Tops,26/05/2018
820,35 to 54,5,1,1,General,Tops,28/10/2017
42,25 to 34,5,1,1,Initmates,Intimate,24/10/2017
960,55 to 64,4,1,0,General,Jackets,14/07/2017
903,65+,5,1,3,General Petite,Tops,15/07/2017
903,55 to 64,5,1,1,General Petite,Tops,1/6/18
820,35 to 54,5,1,0,General,Tops,20/07/2017
903,55 to 64,4,1,2,General Petite,Tops,23/07/2017
863,35 to 54,3,1,2,General Petite,Tops,8/7/17
1078,35 to 54,3,1,0,General,Dresses,9/12/17
945,35 to 54,5,1,0,General Petite,Tops,17/07/2017
863,55 to 64,4,1,0,General Petite,Tops,15/07/2017
820,65+,1,0,0,General,Tops,26/07/2017
820,55 to 64,5,1,0,General,Tops,23/07/2017
863,25 to 34,3,0,0,General Petite,Tops,22/07/2017
42,25 to 34,5,1,0,Initmates,Intimate,24/07/2017
1052,35 to 54,3,0,0,General Petite,Bottoms,28/09/2017
1052,35 to 54,3,0,0,General Petite,Bottoms,12/9/17
1078,35 to 54,4,1,4,General,Dresses,6/9/17
182,18 to 24,5,1,6,Initmates,Intimate,18/09/2017
1078,25 to 34,4,0,3,General,Dresses,30/08/2017
1052,35 to 54,4,1,2,General Petite,Bottoms,31/07/2017
1052,25 to 34,5,1,0,General Petite,Bottoms,1/8/17
975,55 to 64,5,1,0,General Petite,Jackets,26/07/2017
909,35 to 54,5,1,1,General,Tops,12/1/18
909,35 to 54,5,1,2,General,Tops,6/12/17
949,35 to 54,3,0,0,General,Tops,4/12/17
976,35 to 54,3,1,9,General Petite,Jackets,24/09/2017
990,35 to 54,5,1,0,General,Bottoms,29/08/2017
1078,65+,4,1,1,General,Dresses,22/08/2017
949,55 to 64,5,1,0,General,Tops,19/08/2017
975,25 to 34,4,1,0,General Petite,Jackets,17/09/2017
1052,25 to 34,5,1,0,General Petite,Bottoms,27/07/2017
467,35 to 54,5,1,0,Initmates,Intimate,22/08/2017
976,35 to 54,4,1,0,General Petite,Jackets,22/08/2017
844,25 to 34,4,1,0,General,Tops,21/07/2017
905,35 to 54,5,1,1,General,Tops,31/10/2017
326,25 to 34,5,1,3,General,Bottoms,15/08/2017
905,25 to 34,5,1,1,General,Tops,12/11/17
905,35 to 54,5,1,2,General,Tops,27/07/2017
326,35 to 54,3,1,6,General,Bottoms,21/07/2017
905,35 to 54,4,1,1,General,Tops,24/03/2018
905,55 to 64,5,1,9,General,Tops,19/03/2018
1079,35 to 54,3,0,4,General,Dresses,5/3/18
748,35 to 54,5,1,1,Initmates,Intimate,23/01/2018
905,35 to 54,5,1,5,General,Tops,12/11/17
980,25 to 34,5,1,3,General,Jackets,4/11/17
1095,35 to 54,3,1,0,General Petite,Dresses,17/09/2017
918,18 to 24,3,0,0,General,Tops,25/08/2017
905,18 to 24,5,1,1,General,Tops,26/07/2017
905,25 to 34,4,1,9,General,Tops,10/10/17
871,25 to 34,5,1,0,General Petite,Tops,18/09/2017
872,25 to 34,4,1,0,General,Tops,30/08/2017
905,35 to 54,5,1,0,General,Tops,31/07/2017
905,35 to 54,5,1,0,General,Tops,1/8/17
326,35 to 54,5,1,2,General,Bottoms,26/07/2017
952,35 to 54,5,1,2,General Petite,Tops,6/12/17
952,35 to 54,5,1,2,General Petite,Tops,10/10/17
878,25 to 34,5,1,5,General Petite,Tops,6/9/17
967,25 to 34,5,1,0,General,Jackets,18/09/2017
1077,18 to 24,4,1,4,General,Dresses,30/08/2017
850,25 to 34,5,1,0,General,Tops,31/07/2017
1077,55 to 64,3,0,0,General,Dresses,1/8/17
1077,35 to 54,3,0,2,General,Dresses,26/07/2017
878,55 to 64,5,1,0,General Petite,Tops,26/05/2018
850,35 to 54,2,0,18,General,Tops,6/12/17
1077,25 to 34,4,1,20,General,Dresses,4/12/17
1077,55 to 64,4,1,0,General,Dresses,14/08/2015
1077,35 to 54,5,1,0,General,Dresses,4/5/18
952,55 to 64,4,1,0,General Petite,Tops,9/1/18
850,35 to 54,5,1,10,General,Tops,22/08/2017
952,35 to 54,5,1,0,General Petite,Tops,6/12/17
1094,35 to 54,4,1,0,General,Dresses,24/09/2017
1077,35 to 54,4,1,2,General,Dresses,19/08/2017
1077,35 to 54,5,1,1,General,Dresses,29/08/2017
1086,25 to 34,5,1,0,General,Dresses,1/6/18
1077,35 to 54,3,0,2,General,Dresses,9/1/18
850,55 to 64,5,1,2,General,Tops,25/01/2018
1077,25 to 34,3,0,5,General,Dresses,6/12/17
952,35 to 54,5,1,2,General Petite,Tops,6/12/17
452,35 to 54,5,1,11,Initmates,Intimate,4/12/17
850,35 to 54,3,0,0,General,Tops,18/11/2017
850,55 to 64,5,1,0,General,Tops,24/09/2017
818,35 to 54,5,1,0,General,Tops,29/08/2017
1077,35 to 54,4,1,5,General,Dresses,22/08/2017
967,25 to 34,5,1,1,General,Jackets,19/08/2017
39,25 to 34,5,1,2,Initmates,Intimate,10/10/17
850,35 to 54,2,0,10,General,Tops,28/08/2017
39,25 to 34,5,1,0,Initmates,Intimate,12/8/17
1086,35 to 54,4,1,1,General,Dresses,1/8/17
878,65+,5,1,2,General Petite,Tops,26/07/2017
452,55 to 64,5,1,1,Initmates,Intimate,11/10/17
850,55 to 64,2,0,0,General,Tops,31/05/2017
1139,35 to 54,3,1,4,General,Trend,9/5/17
1077,35 to 54,5,1,0,General,Dresses,1/5/17
850,25 to 34,5,1,0,General,Tops,18/05/2017
1077,35 to 54,3,0,0,General,Dresses,4/4/17
952,55 to 64,5,1,0,General Petite,Tops,30/03/2017
867,25 to 34,2,0,0,General,Tops,30/03/2018
1094,65+,5,1,0,General,Dresses,10/3/17
1094,18 to 24,3,1,1,General,Dresses,4/5/18
1121,35 to 54,4,1,81,General,Jackets,1/6/18
1121,55 to 64,2,0,1,General,Jackets,4/3/17
879,55 to 64,3,1,0,General,Tops,3/3/17
1015,25 to 34,5,1,1,General,Bottoms,23/07/2017
1025,25 to 34,5,1,1,General,Bottoms,9/1/18
879,25 to 34,5,1,1,General,Tops,29/08/2017
1071,35 to 54,5,1,1,General Petite,Dresses,22/08/2017
1121,35 to 54,5,1,99,General,Jackets,19/08/2017
1025,18 to 24,5,1,1,General,Bottoms,6/12/17
1078,25 to 34,3,1,0,General Petite,Dresses,4/12/17
1078,25 to 34,2,0,22,General Petite,Dresses,4/5/18
426,25 to 34,4,1,0,Initmates,Intimate,6/12/17
453,25 to 34,2,0,3,General,Bottoms,1/6/18
906,25 to 34,5,1,0,General,Tops,6/12/17
1015,35 to 54,5,1,0,General,Bottoms,4/12/17
1121,35 to 54,5,1,1,General,Jackets,6/12/17
993,35 to 54,1,0,5,General,Bottoms,1/6/18
1121,55 to 64,4,1,2,General,Jackets,28/05/2018
997,35 to 54,5,1,0,General Petite,Bottoms,28/05/2018
1121,35 to 54,3,0,4,General,Jackets,17/11/2017
1121,35 to 54,4,1,0,General,Jackets,18/11/2017
1121,25 to 34,2,0,1,General,Jackets,24/09/2017
1121,55 to 64,5,1,0,General,Jackets,28/09/2017
1121,18 to 24,5,1,1,General,Jackets,5/2/18
997,35 to 54,4,1,0,General Petite,Bottoms,28/09/2017
1015,35 to 54,5,1,2,General,Bottoms,12/11/17
1121,35 to 54,5,1,5,General,Jackets,21/10/2017
1121,35 to 54,3,1,1,General,Jackets,23/07/2017
1088,35 to 54,3,0,3,General,Dresses,6/12/17
1096,65+,5,1,5,General,Dresses,12/11/17
1121,35 to 54,4,1,15,General,Jackets,21/10/2017
1078,25 to 34,1,0,6,General Petite,Dresses,30/07/2017
453,55 to 64,2,0,7,General,Bottoms,10/10/17
1121,55 to 64,3,0,0,General,Jackets,10/10/17
1121,25 to 34,3,0,5,General,Jackets,30/08/2017
1088,35 to 54,5,1,0,General,Dresses,28/08/2017
1078,35 to 54,5,1,3,General Petite,Dresses,12/8/17
1096,35 to 54,4,1,8,General,Dresses,18/09/2017
1121,35 to 54,3,0,1,General,Jackets,1/8/17
865,25 to 34,5,1,2,General Petite,Tops,1/8/17
1078,35 to 54,1,0,2,General Petite,Dresses,26/07/2017
1121,55 to 64,4,1,1,General,Jackets,26/07/2017
1121,35 to 54,5,1,1,General,Jackets,1/8/17
1121,25 to 34,4,1,2,General,Jackets,8/9/17
1121,55 to 64,5,1,14,General,Jackets,21/10/2017
1121,35 to 54,5,1,8,General,Jackets,15/03/2018
1121,55 to 64,4,1,0,General,Jackets,8/12/17
906,35 to 54,5,1,0,General,Tops,16/11/2017
1121,25 to 34,3,0,2,General,Jackets,8/11/17
1104,55 to 64,3,0,5,General Petite,Dresses,30/10/2017
1121,35 to 54,2,0,3,General,Jackets,28/10/2017
1121,25 to 34,4,1,1,General,Jackets,24/10/2017
879,35 to 54,3,0,0,General,Tops,21/10/2017
453,18 to 24,2,0,1,General,Bottoms,10/10/17
1121,35 to 54,5,1,0,General,Jackets,28/08/2017
906,35 to 54,5,1,0,General,Tops,26/07/2017
997,55 to 64,5,1,0,General Petite,Bottoms,29/06/2017
1078,25 to 34,2,0,2,General,Dresses,10/10/17
1121,25 to 34,3,1,5,General,Jackets,28/08/2017
997,35 to 54,5,1,0,General Petite,Bottoms,29/06/2017
1121,25 to 34,5,1,3,General,Jackets,11/9/17
1078,25 to 34,3,0,9,General,Dresses,8/9/17
1121,35 to 54,5,1,1,General,Jackets,24/08/2017
906,35 to 54,5,1,0,General,Tops,26/07/2017
1025,35 to 54,5,1,3,General,Bottoms,27/07/2017
1121,35 to 54,4,1,3,General,Jackets,15/07/2017
1121,25 to 34,5,1,10,General,Jackets,24/06/2017
1121,35 to 54,3,0,0,General,Jackets,26/06/2017
1015,35 to 54,5,1,0,General,Bottoms,28/08/2017
453,35 to 54,5,1,5,General,Bottoms,11/8/17
865,35 to 54,4,1,2,General Petite,Tops,1/8/17
1015,25 to 34,5,1,0,General,Bottoms,31/05/2017
1078,25 to 34,1,0,0,General,Dresses,11/8/17
1121,35 to 54,5,1,0,General,Jackets,1/8/17
1121,25 to 34,5,1,2,General,Jackets,8/7/17
1104,35 to 54,3,0,20,General Petite,Dresses,7/7/17
1096,25 to 34,4,1,1,General,Dresses,23/07/2017
1071,55 to 64,4,1,4,General Petite,Dresses,26/07/2017
1121,35 to 54,4,1,3,General,Jackets,11/7/17
1121,25 to 34,1,0,4,General,Jackets,8/7/17
1121,35 to 54,3,1,3,General,Jackets,29/06/2017
997,35 to 54,5,1,0,General Petite,Bottoms,19/06/2017
1121,35 to 54,3,1,3,General,Jackets,13/06/2017
1121,65+,2,0,0,General,Jackets,8/6/17
906,35 to 54,5,1,0,General,Tops,3/6/17
1025,18 to 24,5,1,0,General,Bottoms,23/05/2017
1121,35 to 54,4,1,3,General,Jackets,26/06/2017
906,25 to 34,3,0,0,General,Tops,21/06/2017
868,35 to 54,2,0,10,General,Tops,27/06/2017
997,25 to 34,5,1,0,General Petite,Bottoms,27/06/2017
1121,25 to 34,5,1,1,General,Jackets,25/06/2017
1121,35 to 54,2,0,0,General,Jackets,17/06/2017
1121,65+,5,1,1,General,Jackets,24/06/2017
993,35 to 54,2,0,6,General,Bottoms,23/06/2017
1080,35 to 54,5,1,0,General Petite,Dresses,20/06/2017
1089,25 to 34,5,1,23,General,Dresses,9/6/17
1149,35 to 54,5,1,2,General Petite,Dresses,28/06/2017
1078,25 to 34,3,0,1,General,Dresses,20/06/2017
865,35 to 54,5,1,29,General Petite,Tops,31/05/2017
1020,35 to 54,4,1,1,General,Bottoms,9/5/17
865,35 to 54,5,1,1,General Petite,Tops,1/5/17
1142,35 to 54,1,0,1,General Petite,Trend,18/05/2017
1079,35 to 54,5,1,0,General,Dresses,30/03/2017
1080,35 to 54,5,1,1,General Petite,Dresses,9/5/17
865,35 to 54,3,1,0,General Petite,Tops,1/5/17
1020,35 to 54,5,1,3,General,Bottoms,18/05/2017
1078,35 to 54,5,1,3,General,Dresses,10/3/17
1078,35 to 54,4,1,1,General,Dresses,4/3/17
1149,35 to 54,5,1,0,General Petite,Dresses,3/3/17
1078,25 to 34,5,1,3,General,Dresses,4/4/17
1078,35 to 54,4,1,1,General,Dresses,10/3/17
1080,35 to 54,5,1,1,General Petite,Dresses,4/3/17
1078,25 to 34,5,1,3,General,Dresses,3/3/17
1080,35 to 54,2,0,1,General Petite,Dresses,4/4/17
1020,35 to 54,4,1,0,General,Bottoms,30/03/2017
1078,35 to 54,5,1,6,General,Dresses,5/3/18
1149,25 to 34,5,1,2,General Petite,Dresses,12/12/17
1020,35 to 54,5,1,0,General,Bottoms,12/11/17
1078,35 to 54,3,1,8,General,Dresses,2/11/17
1080,35 to 54,3,1,11,General Petite,Dresses,1/5/17
829,35 to 54,5,1,0,General,Tops,4/4/17
1020,35 to 54,5,1,2,General,Bottoms,30/03/2017
828,35 to 54,4,1,2,General Petite,Tops,11/3/17
1089,25 to 34,5,1,8,General,Dresses,6/12/17
1089,25 to 34,3,1,22,General,Dresses,4/5/18
1089,35 to 54,5,1,0,General,Dresses,10/12/17
1020,35 to 54,5,1,1,General,Bottoms,27/01/2018
1078,25 to 34,5,1,3,General,Dresses,11/1/18
1020,35 to 54,5,1,0,General,Bottoms,25/05/2018
1078,35 to 54,4,1,2,General,Dresses,26/05/2018
832,35 to 54,4,1,7,General Petite,Tops,24/10/2017
1078,35 to 54,5,1,0,General,Dresses,30/08/2017
1078,35 to 54,5,1,0,General,Dresses,27/01/2018
829,35 to 54,5,1,2,General,Tops,11/1/18
865,55 to 64,1,0,3,General Petite,Tops,10/12/17
1078,35 to 54,3,0,0,General,Dresses,10/12/17
1142,35 to 54,4,1,4,General Petite,Trend,6/12/17
1080,35 to 54,5,1,0,General Petite,Dresses,18/11/2017
1078,35 to 54,5,1,50,General,Dresses,12/11/17
828,35 to 54,5,1,2,General Petite,Tops,25/07/2018
1078,55 to 64,2,0,2,General,Dresses,1/6/18
443,25 to 34,4,1,2,Initmates,Intimate,11/12/17
1080,35 to 54,3,1,5,General Petite,Dresses,8/11/17
865,65+,5,1,2,General Petite,Tops,12/11/17
1080,25 to 34,1,0,3,General Petite,Dresses,10/10/17
1078,25 to 34,5,1,1,General,Dresses,30/08/2017
1078,35 to 54,5,1,7,General,Dresses,18/09/2017
865,35 to 54,1,0,3,General Petite,Tops,1/8/17
1078,25 to 34,5,1,4,General,Dresses,30/11/2015
933,35 to 54,5,1,4,General Petite,Tops,8/9/17
862,35 to 54,5,1,0,General,Tops,15/08/2017
829,55 to 64,5,1,5,General Petite,Tops,23/07/2017
829,35 to 54,5,1,3,General Petite,Tops,20/03/2018
900,35 to 54,5,1,0,General Petite,Tops,25/01/2018
900,35 to 54,5,1,4,General Petite,Tops,12/1/18
862,25 to 34,5,1,1,General,Tops,9/1/18
829,35 to 54,5,1,2,General Petite,Tops,8/12/17
542,65+,5,1,0,General,Bottoms,7/12/17
829,25 to 34,4,1,6,General Petite,Tops,5/12/17
829,35 to 54,5,1,0,General Petite,Tops,18/11/2017
900,35 to 54,4,1,2,General Petite,Tops,24/10/2017
542,25 to 34,3,1,2,General,Bottoms,29/08/2017
829,35 to 54,5,1,7,General Petite,Tops,22/08/2017
829,25 to 34,5,1,0,General,Tops,19/08/2017
996,35 to 54,5,1,2,General,Bottoms,22/07/2017
900,18 to 24,5,1,1,General Petite,Tops,9/3/18
903,35 to 54,4,1,4,General,Tops,22/08/2017
900,35 to 54,3,0,4,General Petite,Tops,30/08/2017
1083,35 to 54,4,1,0,General,Dresses,31/08/2017
996,35 to 54,5,1,1,General,Bottoms,17/09/2017
1089,65+,5,1,13,General,Dresses,1/6/18
1083,35 to 54,5,1,0,General,Dresses,6/12/17
829,65+,4,1,0,General,Tops,12/8/17
1083,35 to 54,5,1,1,General,Dresses,31/07/2017
195,35 to 54,5,1,0,Initmates,Intimate,2/8/17
542,35 to 54,5,1,1,General,Bottoms,1/8/17
351,35 to 54,3,1,0,Initmates,Intimate,26/07/2017
862,25 to 34,5,1,6,General Petite,Tops,1/6/18
1083,35 to 54,5,1,1,General,Dresses,30/10/2017
829,25 to 34,5,1,0,General,Tops,28/10/2017
829,35 to 54,5,1,8,General,Tops,24/10/2017
829,35 to 54,5,1,0,General,Tops,5/3/18
829,35 to 54,5,1,1,General,Tops,7/2/18
842,55 to 64,4,1,4,General Petite,Tops,14/12/2017
868,35 to 54,5,1,11,General,Tops,10/10/17
842,25 to 34,3,0,1,General Petite,Tops,12/9/17
868,35 to 54,5,1,0,General,Tops,18/09/2017
868,35 to 54,4,1,4,General,Tops,31/08/2017
818,35 to 54,1,0,2,General,Tops,30/08/2017
835,55 to 64,4,1,6,General Petite,Tops,24/08/2017
868,35 to 54,5,1,0,General,Tops,3/8/17
842,35 to 54,2,0,0,General Petite,Tops,1/8/17
868,35 to 54,5,1,4,General,Tops,1/8/17
868,25 to 34,3,0,14,General,Tops,26/07/2017
818,55 to 64,5,1,1,General,Tops,29/06/2017
835,35 to 54,5,1,0,General Petite,Tops,1/6/17
818,65+,1,0,0,General,Tops,1/6/17
868,25 to 34,5,1,0,General,Tops,19/05/2017
818,35 to 54,4,0,3,General,Tops,1/5/17
868,35 to 54,5,1,3,General,Tops,9/5/17
868,55 to 64,2,0,3,General,Tops,31/03/2017
1078,35 to 54,1,0,0,General Petite,Dresses,30/03/2017
1190,35 to 54,5,1,0,General Petite,Bottoms,22/03/2017
862,65+,4,1,11,General Petite,Tops,3/6/17
1078,35 to 54,5,1,0,General Petite,Dresses,15/03/2017
863,18 to 24,5,1,0,General,Tops,10/3/17
1022,25 to 34,3,0,0,General,Bottoms,4/3/17
1092,25 to 34,4,0,0,General Petite,Dresses,29/11/2015
863,55 to 64,3,0,0,General,Tops,26/05/2018
862,35 to 54,5,1,4,General Petite,Tops,19/08/2017
1078,35 to 54,4,1,0,General Petite,Dresses,5/5/16
844,35 to 54,4,1,0,General Petite,Tops,4/5/18
566,35 to 54,5,1,4,General,Trend,6/12/17
1078,35 to 54,5,1,0,General Petite,Dresses,6/12/17
1078,35 to 54,4,1,0,General Petite,Dresses,18/11/2017
1078,55 to 64,5,1,0,General Petite,Dresses,1/6/18
1078,35 to 54,4,1,0,General Petite,Dresses,24/09/2017
1103,65+,1,0,3,General,Dresses,29/08/2017
1078,35 to 54,5,1,0,General Petite,Dresses,10/10/17
1078,35 to 54,5,1,1,General Petite,Dresses,6/9/17
872,35 to 54,5,1,0,General,Tops,18/09/2017
1190,25 to 34,5,1,1,General Petite,Bottoms,30/08/2017
1092,35 to 54,1,0,0,General Petite,Dresses,31/07/2017
871,35 to 54,4,1,3,General,Tops,1/8/17
1025,35 to 54,5,1,0,General,Bottoms,26/07/2017
1190,35 to 54,5,1,2,General Petite,Bottoms,29/06/2017
1022,25 to 34,5,1,0,General,Bottoms,1/6/17
1078,35 to 54,4,1,1,General Petite,Dresses,1/6/17
1078,35 to 54,5,1,0,General Petite,Dresses,9/5/17
1092,35 to 54,3,0,4,General Petite,Dresses,1/5/17
1081,25 to 34,5,1,1,General Petite,Dresses,18/05/2017
895,35 to 54,3,0,0,General,Tops,30/03/2017
1081,35 to 54,5,1,2,General Petite,Dresses,10/3/17
1030,35 to 54,4,1,0,General,Bottoms,4/3/17
1081,25 to 34,4,1,8,General Petite,Dresses,16/12/2015
1008,35 to 54,5,1,0,General Petite,Bottoms,27/05/2018
1008,25 to 34,5,1,0,General Petite,Bottoms,19/03/2018
1081,55 to 64,5,1,1,General Petite,Dresses,5/3/18
1081,25 to 34,5,1,14,General Petite,Dresses,19/08/2017
1008,25 to 34,3,0,16,General Petite,Bottoms,4/5/18
1081,55 to 64,5,1,0,General Petite,Dresses,7/5/16
1081,35 to 54,5,1,0,General Petite,Dresses,22/08/2017
867,55 to 64,5,1,0,General Petite,Tops,1/6/18
1081,35 to 54,5,1,1,General Petite,Dresses,9/11/17
867,35 to 54,2,0,1,General Petite,Tops,9/1/18
871,35 to 54,3,0,1,General,Tops,8/12/17
1081,25 to 34,5,1,0,General Petite,Dresses,6/12/17
1008,25 to 34,5,1,1,General Petite,Bottoms,4/12/17
1081,25 to 34,5,1,0,General Petite,Dresses,18/11/2017
1081,18 to 24,5,1,30,General Petite,Dresses,10/10/17
1081,25 to 34,5,1,0,General Petite,Dresses,18/09/2017
1094,35 to 54,2,0,1,General Petite,Dresses,30/08/2017
996,55 to 64,2,0,5,General,Bottoms,1/8/17
1008,35 to 54,1,0,0,General Petite,Bottoms,1/8/17
1008,25 to 34,4,1,0,General Petite,Bottoms,26/07/2017
1081,35 to 54,5,1,6,General Petite,Dresses,1/6/17
1030,35 to 54,4,1,0,General,Bottoms,1/6/17
1081,55 to 64,5,1,0,General Petite,Dresses,1/5/17
1081,55 to 64,5,1,2,General Petite,Dresses,9/5/17
1081,25 to 34,4,1,0,General Petite,Dresses,18/05/2017
867,55 to 64,5,1,0,General Petite,Tops,30/03/2017
867,55 to 64,5,1,2,General Petite,Tops,15/03/2017
1008,35 to 54,5,1,5,General Petite,Bottoms,10/3/17
867,65+,5,1,1,General Petite,Tops,4/3/17
1081,55 to 64,5,1,3,General Petite,Dresses,30/11/2015
1081,35 to 54,5,1,1,General Petite,Dresses,8/12/17
1081,25 to 34,3,0,1,General Petite,Dresses,21/10/2017
867,35 to 54,4,1,8,General Petite,Tops,17/09/2017
1008,25 to 34,3,1,0,General Petite,Bottoms,15/08/2017
1081,35 to 54,3,0,0,General Petite,Dresses,4/3/18
1081,35 to 54,5,1,0,General Petite,Dresses,25/08/2017
867,35 to 54,5,1,0,General Petite,Tops,31/08/2017
1081,35 to 54,4,1,25,General Petite,Dresses,8/12/17
1081,35 to 54,5,1,2,General Petite,Dresses,22/08/2017
871,55 to 64,5,1,0,General,Tops,19/08/2017
1103,25 to 34,4,1,0,General,Dresses,9/1/18
1094,55 to 64,4,0,5,General Petite,Dresses,20/09/2017
1081,25 to 34,5,1,0,General Petite,Dresses,5/12/17
1008,35 to 54,5,1,0,General Petite,Bottoms,18/11/2017
1008,35 to 54,1,0,0,General Petite,Bottoms,29/08/2017
1081,55 to 64,5,1,5,General Petite,Dresses,7/12/17
556,35 to 54,4,1,1,Initmates,Intimate,17/10/2017
1081,35 to 54,5,1,0,General Petite,Dresses,12/1/18
867,35 to 54,5,1,0,General Petite,Tops,7/5/18
896,35 to 54,5,1,0,General,Tops,24/09/2017
1008,55 to 64,2,0,0,General Petite,Bottoms,10/10/17
1094,35 to 54,3,1,0,General Petite,Dresses,3/6/17
1008,35 to 54,4,1,0,General Petite,Bottoms,4/6/17
1008,35 to 54,5,1,1,General Petite,Bottoms,2/8/17
829,35 to 54,4,1,3,General,Tops,3/6/18
829,35 to 54,4,1,8,General,Tops,26/05/2018
823,35 to 54,2,0,1,General,Tops,3/5/18
863,35 to 54,5,1,0,General,Tops,6/5/18
1080,35 to 54,5,1,0,General Petite,Dresses,29/08/2017
819,35 to 54,5,1,10,General Petite,Tops,22/08/2017
823,35 to 54,4,1,9,General,Tops,18/11/2017
819,35 to 54,5,1,8,General Petite,Tops,10/1/18
933,65+,3,0,0,General Petite,Tops,7/12/17
831,35 to 54,3,1,0,General,Tops,26/04/2018
819,35 to 54,3,1,5,General Petite,Tops,9/12/17
1080,35 to 54,1,0,26,General Petite,Dresses,19/08/2017
863,25 to 34,4,1,0,General Petite,Tops,3/6/18
829,25 to 34,4,1,4,General,Tops,8/12/17
931,35 to 54,5,1,1,General,Tops,7/5/18
823,65+,1,0,3,General,Tops,13/01/2018
863,35 to 54,5,1,0,General Petite,Tops,24/03/2018
995,65+,4,1,2,General,Bottoms,27/01/2018
929,35 to 54,5,1,0,General,Tops,6/12/17
929,55 to 64,4,1,4,General,Tops,10/10/17
865,55 to 64,5,1,0,General Petite,Tops,28/08/2017
995,18 to 24,5,1,3,General,Bottoms,12/8/17
942,35 to 54,3,0,1,General Petite,Tops,1/8/17
995,55 to 64,4,1,5,General,Bottoms,26/07/2017
1095,35 to 54,2,0,3,General Petite,Dresses,29/06/2017
995,35 to 54,5,1,8,General,Bottoms,31/05/2017
9,25 to 34,4,1,0,General,Bottoms,31/05/2017
835,35 to 54,4,1,0,General,Tops,9/5/17
834,55 to 64,5,1,9,General Petite,Tops,1/5/17
1059,25 to 34,5,1,0,General,Bottoms,18/05/2017
873,55 to 64,5,1,0,General Petite,Tops,26/05/2018
873,65+,5,1,0,General Petite,Tops,25/05/2018
834,35 to 54,4,1,0,General Petite,Tops,6/12/17
835,35 to 54,3,1,9,General,Tops,16/11/2017
835,35 to 54,5,1,4,General,Tops,21/10/2017
834,25 to 34,5,1,1,General Petite,Tops,24/10/2017
834,35 to 54,1,0,0,General Petite,Tops,8/6/18
873,55 to 64,5,1,0,General Petite,Tops,25/05/2018
873,35 to 54,3,1,6,General Petite,Tops,26/05/2018
1059,35 to 54,5,1,0,General,Bottoms,6/12/17
1059,55 to 64,5,1,0,General,Bottoms,4/5/18
835,65+,4,1,0,General,Tops,6/12/17
835,35 to 54,3,1,5,General,Tops,4/12/17
873,35 to 54,5,1,0,General,Tops,26/04/2018
873,25 to 34,4,1,0,General,Tops,12/1/18
835,35 to 54,4,1,0,General,Tops,22/09/2017
873,25 to 34,5,1,0,General,Tops,23/10/2017
873,35 to 54,5,1,1,General,Tops,18/11/2017
770,35 to 54,5,1,3,Initmates,Intimate,24/09/2017
873,35 to 54,5,1,0,General,Tops,1/6/18
873,35 to 54,5,1,0,General,Tops,10/10/17
873,25 to 34,5,1,6,General,Tops,10/10/17
873,35 to 54,4,1,1,General,Tops,12/8/17
835,65+,4,1,0,General,Tops,26/07/2017
1059,55 to 64,5,1,1,General,Bottoms,8/7/17
